,r,roll_avg_r,roll_std_r,upper_r,lower_r
13141,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13142,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13143,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13144,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13145,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13146,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13147,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13148,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13149,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13150,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13151,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13152,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13153,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13154,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13155,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13156,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13157,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13158,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13159,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13160,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13161,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13162,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13163,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13164,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13165,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13166,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13167,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13168,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13169,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13170,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13171,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13172,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13173,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13174,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13175,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13176,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13177,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13178,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13179,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13180,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13181,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13182,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13183,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13184,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13185,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13186,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13187,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13188,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13189,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13190,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13191,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13192,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13193,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13194,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13195,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13196,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13197,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13198,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13199,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13200,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13201,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13202,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13203,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13204,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13205,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13206,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13207,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13208,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13209,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13210,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13211,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13212,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13213,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13214,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13215,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13216,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13217,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13218,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13219,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13220,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13221,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13222,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13223,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13224,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13225,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13226,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13227,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13228,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13229,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13230,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13231,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13232,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13233,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13234,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13235,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13236,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13237,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13238,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13239,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13240,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13241,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13242,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13243,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13244,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13245,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13246,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13247,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13248,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13249,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13250,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13251,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13252,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13253,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13254,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13255,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13256,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13257,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13258,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13259,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13260,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13261,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13262,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13263,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13264,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13265,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13266,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13267,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13268,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13269,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13270,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13271,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13272,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13273,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13274,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13275,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13276,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13277,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13278,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13279,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13280,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13281,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13282,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13283,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13284,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13285,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13286,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13287,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13288,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13289,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13290,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13291,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13292,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13293,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13294,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13295,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13296,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13297,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13298,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13299,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13300,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13301,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13302,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13303,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13304,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13305,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13306,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13307,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13308,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13309,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13310,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13311,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13312,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13313,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13314,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13315,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13316,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13317,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13318,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13319,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13320,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13321,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13322,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13323,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13324,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13325,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13326,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13327,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13328,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13329,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13330,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13331,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13332,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13333,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13334,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13335,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13336,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13337,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13338,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13339,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13340,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13341,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13342,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13343,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13344,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
13345,500,500.0,2.114189025817391e-05,500.0000414381049,499.9999585618951
